1,svn_repos_db_logs_lockfile,2,0,0,0.5,lockfile,2
1,apr_terminate,10,0,0,0.5,terminate,5
2,GetCiphers,1,0,0,0.5,ciphers,1
2,GetLowHalf,279,0,0,0.5,half,3
2,btr_cur_set_ownership_of_extern_field,2,0,0,0.5,ownership,1
2,backtrace,1,0,0,0.5,backtrace,2
2,verbose,5,0,0,0.5,verbose,2
2,get_cpp_ptr,8,0,0,0.5,cpp,1
2,free_all_unused_tables,3,0,0,0.5,unused,3
3,gistfillitupvec,3,0,0,0.5,vec,2
3,recoveryPausesHere,2,0,0,0.5,here,2
3,find_expr_references_walker,8,0,0,0.5,references,2
3,transformTableLikeClause,1,0,0,0.5,like,3
3,get_ext_ver_info,5,0,0,0.5,ver,3
3,getrusage,3,0,0,0.5,getrusage,1
3,pg_utf_mblen,8,2,4,0.5,utf,2
3,get_from_clause_coldeflist,1,0,0,0.5,ef,1
3,gzopen,4,2,8,0.5,gzopen,1
4,g_setenv,10,0,0,0.5,setenv,5
4,gdk_window_get_origin,14,0,0,0.5,origin,3
4,gimp_destroy_paramdefs,8,0,0,0.5,defs,1
4,fgetc,20,0,0,0.5,fgetc,3
4,gimp_image_get_exported_uri,10,1,3,0.5,exported,2
4,gimp_paned_box_set_dropped_cb,2,0,0,0.5,dropped,2
4,transpose_mat,6,0,0,0.5,transpose,1
5,dissect_ds_ch_list_single,1,0,0,0.5,single,5
5,proto_register_irsir,1,0,0,0.5,ir,1
5,parseInt32,23,0,0,0.5,parseint,1
5,gethostbyname,1,0,0,0.5,gethostbyname,1
5,replace_entity,1,0,0,0.5,entity,2
5,fAuthenticateRequest,1,0,0,0.5,authenticate,1
5,dissect_batadv_unicast_frag_v12,1,0,0,0.5,v12,1
5,dissect_ber_relative_oid_str,1,0,0,0.5,relative,5
5,get_dns_name,47,0,0,0.5,dns,2
5,dcm_uid_or_desc,5,0,0,0.5,uid,2
5,x509ce_enable_ciplus,1,0,0,0.5,plus,5
5,dissect_isup_circuit_group_blocking_messages,8,0,0,0.5,blocking,3
5,proto_mpeg_descriptor_dissect_system_clock,1,0,0,0.5,clock,3
5,format_text_chr,9,0,0,0.5,chr,2
5,frstrans_dissect_element_EpoqueVector_second,1,0,0,0.5,second,2
5,dissect_per_octet_string_containing_pdu_new,26,0,0,0.5,containing,1
5,dissect_nbap_DGNSS_ValidityPeriod,1,0,0,0.5,validity,2
5,dissect_s1ap_E_RABToBeSwitchedDLList,1,0,0,0.5,switched,2
4,gimp_context_set_default_colors,4,0,0,0.4976,default,5
3,makeXmlExpr,14,0,0,0.495,xml,5
4,g_locale_to_utf8,3,0,0,0.4948,locale,3
5,dissect_rdm_pd_disc_unique_branch,1,0,0,0.4936,unique,5
5,dissect_ProfiDriveParameterResponse,1,0,0,0.493,parameter,5
5,capture_session_init,1,0,0,0.492,session,5
1,txn_names_are_not_reused_helper1,2,0,0,0.4898,are,3
2,dispcset,2,0,0,0.4863,pc,2
1,encode_int,8,0,0,0.4861,encode,5
5,dissect_spoolss_doc_info_1,1,0,0,0.4854,doc,2
3,binary_upgrade_extension_member,23,0,0,0.4848,upgrade,4
4,interpolate_lanczos3,1,0,0,0.48,3,4
4,gradient_calc_conical_sym_factor,1,0,0,0.48,sym,3
3,_hash_dropbuf,4,0,0,0.4787,drop,5
3,_bt_insertonpg,2,0,0,0.4747,on,5
5,wimax_common_tlv_encoding_decoder,9,0,0,0.4745,encoding,5
3,ReceiveCopyBegin,1,0,0,0.4706,receive,4
4,gtk_drag_dest_set,22,0,0,0.4706,dest,4
4,compute_border,2,0,0,0.4706,compute,4
4,gimp_palette_import_store_colors,1,0,0,0.4706,import,4
3,BaseInit,5,0,0,0.4681,base,5
2,update_auto_increment,7,0,0,0.4661,auto,5
5,g_module_symbol,7,0,0,0.4661,module,5
4,gimp_display_options_class_init,1,0,0,0.4645,options,5
3,pg_strtok,575,2,6,0.463,strtok,5
5,write_byte,4,0,0,0.4626,byte,5
3,KeepLogSeg,2,0,0,0.4615,eg,3
3,repeat,8,0,0,0.4615,repeat,3
4,gimp_display_get_window_handle,1,0,0,0.4615,window,4
4,gimp_recent_list_add_uri,1,0,0,0.4615,uri,4
5,aim_get_subtype,2,0,0,0.4615,subtype,2
5,icqv5_srv_user_online,1,0,0,0.4615,online,2
3,ginStepRight,6,0,0,0.4599,step,5
5,dissect_fcels_rec,1,0,0,0.4597,rec,4
3,extract_autovac_opts,3,0,0,0.4571,opts,2
5,dissect_pn_int32,1,0,0,0.4564,t32,3
2,get_peerKey,5,0,0,0.4545,peer,3
3,stat,65,0,0,0.4545,stat,5
4,gimp_vector2_normal,1,0,0,0.4545,normal,3
4,gimp_value_set_int8array,1,0,0,0.4545,t8,2
5,samr_dissect_element_UserInfo3_logon_script,1,0,0,0.4545,script,4
4,g_timeout_add,26,0,0,0.45,timeout,5
5,evaluate_sdnv,44,0,0,0.45,evaluate,3
5,dissect_admin_record,1,0,0,0.45,admin,3
5,wtap_buf_ptr,7,0,0,0.4498,buf,5
5,fvalue_string_repr_len,3,0,0,0.4494,len,5
4,printslashstring,1,0,0,0.449,slash,1
5,rel_oid_encoded2string,4,0,0,0.4489,2,5
3,GetFreeIndexPage,4,0,0,0.447,page,4
1,fs_closest_copy,1,0,0,0.4444,closest,1
2,flst_cut_end,1,0,0,0.4444,cut,2
4,gimp_translation_store_new,1,0,0,0.4444,translation,4
4,gimp_tile_cache_insert,2,0,0,0.4441,cache,5
1,svn_wc_match_ignore_list,6,0,0,0.4412,ignore,5
5,dissect_dcom_indexed_HRESULT,16,0,0,0.4385,indexed,3
1,svn_checksum_serialize,1,0,0,0.4382,serialize,3
3,nocache_index_getattr,44,0,0,0.438,index,5
2,write,103,0,0,0.4375,write,5
2,convert_to_printable,1,0,0,0.4375,printable,1
5,proto_register_fcgi,1,0,0,0.4375,fcgi,1
4,gtk_list_store_append,45,0,0,0.4374,store,5
5,dissect_dcerpc_uuid_t,35,0,0,0.4364,uuid,4
0,ap_proxy_determine_connection,5,0,0,0.4348,determine,5
3,UpdateLastRemovedPtr,1,0,0,0.4348,removed,2
5,failure_message,2,0,0,0.4348,failure,5
5,zlib_fast_seek_add,2,0,0,0.4348,seek,5
2,SquareRoot,1,0,0,0.4343,root,5
5,print_field_value,1,0,0,0.433,field,5
4,gimp_channel_prop_undo_class_init,1,0,0,0.4329,prop,4
2,RABBIT_g_func,1,0,0,0.4327,func,5
4,euklid,4,0,0,0.4314,lid,2
5,proto_register_docsis_regrspmp,1,0,0,0.4314,rs,2
5,print_system_id,4,0,0,0.4312,system,4
0,SSL_alert_type_string_long,2,0,0,0.4298,ssl,4
0,add_include_vars_lazy,2,0,0,0.4286,lazy,3
2,line_started,3,0,0,0.4286,started,3
5,dissect_cntrl_reply,1,0,0,0.4286,cntrl,3
0,ap_getword_conf,98,1,4,0.4248,word,5
3,gistGetNodeBuffer,2,0,0,0.4247,node,5
5,dfilter_compile,12,13,44,0.4244,d,5
0,dav_xml_get_cdata,2,0,0,0.4242,cdata,3
5,de_rr_eutran_pcid_to_ta_mapping,1,0,0,0.4242,mapping,2
2,buf_calc_page_new_checksum,6,0,0,0.4241,checksum,4
2,str_needs_quotes,6,0,0,0.4211,needs,4
5,dissect_ds_ch_list_range,1,0,0,0.4211,ch,2
5,mate_analyze_frame,1,0,0,0.4211,analyze,4
5,UL_interference_and_noise_level_IE,1,0,0,0.4206,level,5
5,handle_message_sasl,1,0,0,0.42,sasl,1
4,gimp_tag_equals,4,0,0,0.4199,tag,5
3,list_nth,156,2,8,0.419,nth,3
1,svn_checksum__from_digest_md5,12,1,4,0.4167,digest,5
2,get_best_group_min_max,1,0,0,0.4167,best,5
4,get_pid,12,0,0,0.4167,pid,5
5,union_of_tap_listener_flags,3,0,0,0.4155,flags,5
3,GenerateTypeDependencies,3,0,0,0.4142,generate,5
1,apr_hash_next,286,0,0,0.4126,next,5
5,dissect_recovery_data,1,0,0,0.412,recovery,3
3,access,8,1,4,0.4108,access,5
4,g_return_if_fail_warning,6619,0,0,0.4084,if,5
3,DiscardAll,1,0,0,0.4082,discard,4
3,smgrtruncate,4,0,0,0.407,truncate,5
4,g_object_class_install_property,967,0,0,0.4054,install,3
5,proto_register_docsis_bpkmattr,1,0,0,0.4043,attr,5
4,apply_mask_to_alpha_channel,1,0,0,0.404,apply,5
3,ginPrepareScanPostingTree,5,0,0,0.4032,can,5
5,asn1_ctx_check_signature,3,0,0,0.4014,ctx,4
0,getpwnam,1,0,0,0.4,getpwnam,2
1,range_contains,1,0,0,0.4,contains,4
1,svn_path_decompose,12,1,4,0.4,decompose,1
1,svn_wc_relocate4,3,0,0,0.4,relocate,2
2,charset,353,0,0,0.4,charset,2
2,log_buffer_flush_to_disk,13,0,0,0.4,disk,4
3,UnregisterSnapshot,10,0,0,0.4,unregister,4
3,RequireTransactionChain,5,0,0,0.4,require,2
4,gtk_events_pending,12,0,0,0.4,pending,4
4,gimp_enum_set_value_descriptions,142,0,0,0.4,descriptions,2
4,gimp_image_guide_added,1,0,0,0.4,added,3
4,gtk_widget_get_visual,2,0,0,0.4,visual,2
5,dissect_dcom_that,58,0,0,0.4,that,2
5,fPriorityArray,1,0,0,0.4,priority,2
5,mbim_dissect_provisioned_contexts_info,1,0,0,0.4,contexts,1
5,ref_butc_dissect_BUTC_LabelTape_taskId,1,0,0,0.4,task,1
5,dissect_x509ce_HoldInstruction,1,0,0,0.4,instruction,2
5,strncmp,413,16,41,0.3982,strncmp,5
2,use_buffer,4,0,0,0.3977,use,5
2,ut_fold_binary,10,0,0,0.3972,binary,5
4,gimp_item_get_name,22,0,0,0.3964,name,5
0,event_note_child_killed,3,0,0,0.3953,killed,1
5,in_cksum_shouldbe,26,0,0,0.3947,should,5
2,send_all_trees,1,0,0,0.3946,all,5
3,scan_directory_ci,1,0,0,0.3935,scan,5
5,get_TypeIdLength,1,0,0,0.3934,typeid,3
5,tvb_new_child_real_data,95,0,0,0.3926,real,4
5,create_tempfile,3,0,0,0.3922,create,5
4,gtk_tree_view_insert_column_with_attributes,20,0,0,0.3918,column,4
4,gimp_zoom_model_set_range,2,0,0,0.3885,range,5
5,mysql_dissect_exec_primitive,6,0,0,0.3885,mysql,1
5,atoi,86,5,15,0.3877,i,5
5,dissect_lcsap_Include_Velocity,1,0,0,0.3871,include,4
5,get_transaction,2,0,0,0.3863,transaction,4
5,register_tap_listener_stats_tree_stat,1,0,0,0.3855,stats,4
1,svn_config_merge,2,0,0,0.3846,merge,5
2,fflush,108,3,11,0.3846,fflush,5
4,fclose,232,4,16,0.3812,fclose,5
5,add_manually_resolved,1,0,0,0.381,resolved,2
3,deserialize_deflist,3,0,0,0.38,deserialize,2
2,find_or_create_host,2,0,0,0.3797,host,5
4,gimp_id_table_new,2,0,0,0.3777,id,5
5,append_struct_signature,1,0,0,0.3768,struct,4
3,tmpfile,1,0,0,0.375,tmpfile,1
5,dissect_nhdr_ume_preg,1,0,0,0.375,preg,1
5,dissect_udvm_reference_operand,27,0,0,0.3704,operand,2
3,text_to_cstring,158,4,16,0.3694,cstring,2
5,drsuapi_dissect_DsGetNCChangesUsnTriple_usn1,1,0,0,0.3673,changes,3
2,rotlFixed,678,0,0,0.3664,l,5
5,dissect_attrs,7,0,0,0.3659,attrs,3
5,EoEFragNoFormatter,1,0,0,0.3654,no,5
2,GetIssuer,7,0,0,0.3636,issuer,2
2,fsp_seg_inode_page_get_nth_inode,8,0,0,0.3636,seg,2
2,innobase_need_rebuild,5,0,0,0.3636,need,4
2,row_make_new_pathname,3,0,0,0.3636,pathname,4
3,errmsg_internal,108,0,0,0.3635,internal,5
4,gimp_color_hex_entry_new,3,0,0,0.3623,hex,5
5,dissect_variable_int_string,2,0,0,0.3621,variable,3
2,history_def_enter,1,0,0,0.3617,history,4
4,gimp_filename_to_utf8,471,2,6,0.3607,utf8,4
4,g_build_filename,99,0,0,0.3596,filename,5
5,dissect_per_External,1,0,0,0.3596,external,4
3,get_all_actual_clauses,1,0,0,0.359,actual,4
5,new_loal,4,0,0,0.359,lo,2
2,map_print_some_keys,4,0,0,0.358,print,5
3,GetActiveSnapshot,22,0,0,0.3571,snapshot,2
3,smgrnblocks,11,2,6,0.3559,blocks,3
1,send_vsn_url,3,0,0,0.3529,vsn,2
2,_OSSwapInt32,9,0,0,0.3529,osswapint32,3
4,_gimp_unit_get_symbol,4,0,0,0.3529,symbol,3
5,setjmp,99,0,0,0.3529,setjmp,3
5,register_init_routine,163,0,0,0.3529,routine,2
5,tshark_epan_new,2,0,0,0.3523,t,5
5,dissect_xdlc_control,13,0,0,0.3509,control,5
2,thd_make_lex_string,10,0,0,0.35,lex,4
4,gtk_widget_push_composite_child,6,0,0,0.3497,child,5
2,sp_make_key,1,0,0,0.3488,sp,3
5,wimax_security_negotiation_parameters_decoder,2,0,0,0.3478,parameters,4
5,dissect_msrp_three_packed_event,4,0,0,0.3478,three,2
5,dissect_nbap_HS_DSCH_Resources_Information_AuditRsp,1,0,0,0.3478,resources,4
3,gistGetFakeLSN,6,0,0,0.3462,lsn,1
4,gimp_text_vector_coords,5,0,0,0.3459,vector,3
5,proto_register_btatt,1,0,0,0.3452,att,2
4,__sync_synchronize,507,0,0,0.3448,sync,5
5,glossary_option_help,4,0,0,0.3442,option,4
4,gtk_toggle_button_get_active,119,1,3,0.3429,active,4
4,gimp_document_list_new,1,0,0,0.3429,document,4
5,dissect_aim_capability,2,0,0,0.3429,capability,1
3,cmpEntries,1,0,0,0.3416,cmp,5
4,fopen,132,0,0,0.3416,fopen,5
2,__builtin___vsnprintf_chk,3,0,0,0.3409,vsnprintf,5
5,frame_tvbuff_new,6,0,0,0.34,buff,1
5,dissect_gsm_map_ms_NoteSubscriberDataModifiedRes,1,0,0,0.3396,note,3
5,fill_label_number64,6,0,0,0.3378,64,5
1,apr_time_now,38,2,8,0.3359,now,4
4,calc_lab,5,0,0,0.3359,calc,5
5,Skip_IE,1,0,0,0.3352,skip,5
0,apr_dso_error,2,0,0,0.3333,dso,1
0,_OSSwapInt16,6,0,0,0.3333,osswapint16,3
0,connection_constructor,2,0,0,0.3333,constructor,1
1,svn_inheritance_to_word,2,0,0,0.3333,inheritance,1
1,svn_subst_keywords_differ2,1,0,0,0.3333,differ,1
1,wclock_obtain_cb,1,0,0,0.3333,obtain,2
2,begin,48,0,0,0.3333,begin,5
2,lock_rec_enqueue_waiting,2,0,0,0.3333,waiting,3
2,rw_lock_get_waiters,1,0,0,0.3333,waiters,1
2,init_pager,5,0,0,0.3333,pager,1
2,change_partitions,1,0,0,0.3333,partitions,1
2,get_subst_item,3,0,0,0.3333,subst,2
3,pull_var_clause,17,0,0,0.3333,clause,1
3,GetFdwRoutineForRelation,7,6,24,0.3333,fd,4
3,RI_FKey_check_ins,1,0,0,0.3333,ins,2
3,r_i_verb_suffix,2,0,0,0.3333,verb,1
4,pixel_surround_set_bg,4,0,0,0.3333,bg,2
4,sin,216,0,0,0.3333,sin,2
4,gimp_color_selector_new,4,0,0,0.3333,selector,1
4,gtk_widget_get_ancestor,8,0,0,0.3333,ancestor,3
4,mk_string,9,0,0,0.3333,mk,4
4,get_intersection_of_frames,1,1,4,0.3333,frames,1
4,threshold_exceeded,4,0,0,0.3333,exceeded,2
5,gmtime,26,1,3,0.3333,gmtime,3
5,new_gopcfg,1,0,0,0.3333,pcfg,1
5,dissect_profidrive_value,1,0,0,0.3333,drive,2
5,uat_add_record,2,0,0,0.3333,u,4
5,get_amqp_0_10_type_formatter,1,0,0,0.3333,am,2
5,dissect_mpls_pm_combined,2,0,0,0.3333,combined,1
5,dissect_ocsp_OCSPResponse,2,0,0,0.3333,ocsp,1
5,lsarpc_dissect_element_lsa_TrustDomainInfoBuffer_secret_type,1,0,0,0.3333,secret,3
5,dissect_ranap_SRVCC_Operation_Possible,1,0,0,0.3333,possible,2
3,fix_infomask_from_infobits,4,0,0,0.3329,from,5
3,pq_sendint,179,0,0,0.3316,send,5
5,nstime_set_zero,27,0,0,0.3316,ns,4
4,g_value_peek_pointer,80,0,0,0.3299,peek,4
5,proto_register_ftp,1,0,0,0.3297,ftp,1
4,gimp_layer_add_alpha,20,0,0,0.3288,alpha,4
5,get_ucs_4_string,2,0,0,0.3288,4,4
5,dissect_nhdr_odomain,1,0,0,0.3273,o,2
3,errfinish,4434,0,0,0.3261,finish,5
5,yy_syntax_error,3,0,0,0.3243,syntax,3
3,strip_implicit_coercions,15,0,0,0.3226,strip,5
4,g_slice_free_chain_with_offset,2,0,0,0.3226,chain,5
2,row_drop_database_for_mysql,1,0,0,0.3221,database,2
4,gimp_palette_select_destroy,1,0,0,0.3217,select,5
2,terminal_telltc,2,0,0,0.321,tell,2
5,number_of_padding_bytes,3,1,2,0.3205,bytes,5
0,ap_rputs,291,3,7,0.3203,puts,3
5,tfshark_epan_new,1,0,0,0.32,tf,1
3,ConditionalLockBuffer,8,0,0,0.3175,lock,5
4,gimp_container_filter,2,0,0,0.3162,filter,5
2,innobase_undo_logs_init_default_max,1,0,0,0.3158,logs,3
2,sanitize_user,7,0,0,0.3158,sanitize,3
4,gimp_settings_box_separator_add,2,0,0,0.3158,separator,3
5,g_string_append_c_inline,28,0,0,0.3151,c,5
5,wtap_cleareof,1,0,0,0.3143,of,5
1,get_children,1,0,0,0.3141,children,5
4,FcObjectSetBuild,1,0,0,0.3138,build,5
3,pg_detoast_datum_packed,305,2,8,0.3134,packed,3
5,subnet_entry_set,1,0,0,0.3125,subnet,1
3,_copyNestLoop,1,0,0,0.3103,loop,4
4,pnmscanner_eatwhitespace,2,0,0,0.3103,eat,3
3,DefineSavepoint,3,0,0,0.3077,define,3
3,SetTempTablespaces,4,0,0,0.3077,tablespaces,1
3,check_restricted_library_name,1,0,0,0.3077,library,4
4,gtk_tree_view_set_enable_tree_lines,1,0,0,0.3077,lines,4
5,dissect_ber_constrained_restricted_string,69,0,0,0.3077,restricted,1
5,dissect_gadu_gadu_login_protocol,2,0,0,0.3077,login,2
5,recolonize,1,0,0,0.3072,re,5
5,dissect_reply_afp_get_acl,1,0,0,0.3065,acl,2
2,ut_sprintf_timestamp,3,0,0,0.3045,timestamp,2
5,get_dissector_names,1,1,4,0.3043,names,5
5,dissect_cfdp_metadata_pdu,1,0,0,0.3043,metadata,2
3,smgrpostckpt,1,0,0,0.3041,post,5
5,print_current_user,3,0,0,0.3037,user,5
5,cba_connection_info,8,1,3,0.303,connection,5
5,tvb_pbrk_guint8_generic,1,0,0,0.303,generic,4
1,svn_sqlite__finish_savepoint,61,0,0,0.3028,save,5
3,get_rewrite_oid_without_relid,1,0,0,0.3028,rewrite,3
2,CopySelfCert,1,0,0,0.3011,copy,5
5,dissect_browser_TYPE_8,1,0,0,0.3005,8,4
2,check_rules,1,0,0,0.3,rules,3
2,more_points,5,0,0,0.3,more,3
3,describeTableDetails,1,0,0,0.3,describe,3
5,dissect_nhdr_umq_reg_observer_rcv,1,0,0,0.3,observer,1
5,dissect_rsl_ie_tfo_transp_cont,5,0,0,0.3,cont,3
2,fixedtables,2,0,0,0.2976,tables,5
5,new_token,33,0,0,0.2967,token,5
5,add_unix_interface_ifinfo,1,0,0,0.2963,unix,4
5,if_info_ip,1,0,0,0.2963,ip,5
4,g_object_get_property,37,0,0,0.2951,property,4
2,apply_shift,1,0,0,0.2947,shift,4
4,gimp_zoom_preview_untransform,1,0,0,0.2947,transform,4
3,AtStart_Memory,1,0,0,0.2946,at,5
1,two_way_diff,38,0,0,0.2941,two,4
5,check_capture_privs,1,0,0,0.2941,privs,2
5,dissect_PNMRRT_Common,1,0,0,0.2941,pnm,1
5,dissect_etv_bif_platform_ids,1,0,0,0.2941,platform,1
3,pre_format_elog_string,56,0,0,0.2924,pre,5
3,make_ands_implicit,11,0,0,0.2917,implicit,3
5,dissect_dtls_hnd_cli_hello,1,0,0,0.2917,cli,1
3,strtod,22,0,0,0.2914,strtod,4
3,hash_corrupted,3,0,0,0.2909,corrupted,1
5,dissect_iap_request,1,0,0,0.2909,request,5
3,repalloc,125,0,0,0.2903,rep,4
5,dissect_RecordDataWrite,1,0,0,0.2903,record,5
2,mbsrtowcs,2,0,0,0.2894,mb,2
4,gimp_context_get_foreground,61,0,0,0.289,get,5
4,gimp_palette_delete_entry,3,0,0,0.2863,entry,5
0,ap_expr_yyparse,1,0,0,0.2857,yyparse,2
0,gen_nonce_hash,2,0,0,0.2857,nonce,2
0,dav_get_options_providers,2,0,0,0.2857,providers,2
1,delta_proplists,4,0,0,0.2857,lists,4
2,turboBM_matches,1,0,0,0.2857,bm,2
2,do_table_deletes,1,0,0,0.2857,deletes,1
2,release_ddl_log_memory_entry,6,0,0,0.2857,ddl,1
3,get_current_username,1,0,0,0.2857,username,4
3,bracket,3,0,0,0.2857,bracket,2
4,gimp_rectangle_tool_coord_outside,1,0,0,0.2857,outside,2
5,setlocale,8,0,0,0.2857,setlocale,4
5,col_set_delta_time_dis,2,0,0,0.2857,dis,2
5,reply_enumerate,2,0,0,0.2857,reply,3
5,dissect_cbs_data_coding_scheme,9,0,0,0.2857,scheme,3
5,dissect_usb_endpoint_descriptor,3,0,0,0.2857,endpoint,2
5,proto_register_mount,1,0,0,0.2857,mount,2
4,g_thread_pool_set_max_threads,1,0,0,0.2824,threads,4
0,wakeup_listener,2,0,0,0.2822,listener,1
1,svn_pool_create_ex,732,0,0,0.2802,ex,5
5,unpack_digits,11,0,0,0.28,digits,3
4,gimp_unit_def_init,1,0,0,0.2762,def,4
2,hashHandShake,10,0,0,0.2759,handshake,2
4,cairo_clip,51,0,0,0.2759,clip,2
2,get_length,66,0,0,0.2746,length,5
2,ut_rnd_interval,5,0,0,0.274,interval,2
4,g_hash_table_insert,50,0,0,0.2732,table,5
2,sanity_check_message,1,0,0,0.2727,sanity,2
2,trx_recover_for_mysql,1,0,0,0.2727,recover,3
2,get_pi,8,0,0,0.2727,pi,3
3,SetForwardFsyncRequests,1,0,0,0.2727,requests,3
4,floating_sel_activate_drawable,1,0,0,0.2727,activate,3
4,windows_actions_display_add,1,0,0,0.2727,windows,3
5,physical_attributes_decoder,1,0,0,0.2727,physical,2
5,dissect_key_indicator_switch,1,0,0,0.2727,indicator,3
5,dissect_payload_kink_not_defined,1,0,0,0.2727,defined,3
5,dissect_mpls_echo_tlv_dd_map,1,0,0,0.2727,dd,1
3,transformCTEReference,1,0,0,0.2712,reference,4
5,print_stream_text_stdio_new,2,0,0,0.2706,stream,4
4,gimp_container_remove_handler,13,0,0,0.2695,handler,5
4,pixel_difference,7,0,0,0.2679,difference,3
4,gimp_tool_oper_update,1,0,0,0.2679,oper,3
2,double_linked_list_exclude,4,0,0,0.2667,linked,4
4,gimp_spin_scale_set_scale_limits,4,0,0,0.2667,limits,4
4,gimp_display_shell_present,8,0,0,0.2667,present,4
5,srvsvc_dissect_element_Statistics_permerrors,1,0,0,0.2667,perm,2
5,lsarpc_dissect_element_lsa_DomainInfoKerberos_enforce_restrictions,1,0,0,0.2667,enforce,2
4,g_malloc_n,832,0,0,0.266,n,5
2,trx_roll_savepoints_free,1,0,0,0.2651,points,2
3,typesequiv,4,0,0,0.2649,types,5
2,fts_get_select_columns_str,1,0,0,0.2647,columns,4
4,gimp_brush_clipboard_buffer_changed,1,0,0,0.2645,changed,4
3,moveRightIfItNeeded,2,0,0,0.2637,right,4
0,apr_bucket_alloc_create,3,0,0,0.2632,bucket,5
1,svn_repos_hooks_setenv,3,1,4,0.2632,hooks,1
3,make_empty_acl,1,0,0,0.2625,empty,5
5,fNullTag,3,0,0,0.2619,null,5
5,set_time_hour_min_sec,5,0,0,0.2613,min,4
5,dissect_dcerpc_uint64,7,0,0,0.2609,uint64,3
5,camelsrt_close_call_matching,5,0,0,0.2609,matching,3
2,tree_walk,13,0,0,0.2597,walk,4
5,draw_items_for_severity,4,0,0,0.2593,items,5
2,wcwidth,7,0,0,0.2592,wc,3
2,xdes_get_n_used,14,1,4,0.2586,used,3
4,gimp_plug_in_manager_bind_text_domains,1,0,0,0.2585,bind,5
5,g_ascii_strncasecmp,94,0,0,0.2583,strncasecmp,5
2,heap_rfirst,1,0,0,0.2579,first,5
4,gimp_selection_extract,4,0,0,0.2577,extract,5
3,get_tablespace_oid,14,3,12,0.2576,tablespace,1
3,CatalogUpdateIndexes,163,0,0,0.2571,indexes,2
4,gimp_image_undo_push_text_layer_modified,4,0,0,0.2564,modified,4
4,atoi,99,4,13,0.2558,a,5
4,gimp_drawable_flush,132,0,0,0.2555,flush,5
3,_bt_walk_left,1,0,0,0.2542,left,5
5,g_array_insert_vals,8,0,0,0.2539,insert,5
5,if_info_add_address,1,0,0,0.2531,info,5
4,gimp_drawable_preview_private,2,0,0,0.2514,private,5
0,list_urls,2,0,0,0.25,urls,1
1,translate_newline,3,0,0,0.25,newline,3
2,dict_get_referenced_table,1,2,8,0.25,referenced,1
2,srv_mon_process_existing_counter,5,0,0,0.25,existing,4
2,trx_undo_mem_init_for_reuse,1,0,0,0.25,reuse,2
2,remove_leading_zeroes,4,0,0,0.25,leading,1
2,dd_frm_storage_engine,1,0,0,0.25,engine,2
2,intersection_found,2,0,0,0.25,intersection,3
2,closing_bracket,1,0,0,0.25,closing,2
2,binlog_prepare_row_images,2,0,0,0.25,images,1
2,harvest_bytes_written,9,0,0,0.25,harvest,1
3,closedir,10,0,0,0.25,closedir,1
3,log_incomplete_deletion,1,0,0,0.25,incomplete,2
3,getnameinfo_unix,2,0,0,0.25,getnameinfo,3
3,schedule_alarm,7,0,0,0.25,schedule,2
3,get_descriptors,3,0,0,0.25,descriptors,1
3,strtoll,1,0,0,0.25,strtoll,1
3,ftello,6,1,2,0.25,tello,1
5,ws80211_set_freq,1,1,4,0.25,freq,1
5,protoo_strlcpy,19,0,0,0.25,pro,2
5,dissect_attribute_entries,3,0,0,0.25,entries,4
5,samr_dissect_element_GetAliasMembership_rids,1,0,0,0.25,alias,5
5,dissect_kademlia_hash_hidden,1,0,0,0.25,hidden,3
5,dissect_http2_continuation,1,0,0,0.25,continuation,1
5,ipmi_fmt_500ms_1based,1,0,0,0.25,based,2
5,dissect_shim6_ct,9,0,0,0.25,ct,3
5,tvb_get_guint32_endian,96,16,48,0.25,endian,1
5,dissect_nfs4_cb_layoutrecall,1,0,0,0.25,recall,2
5,dissect_usb_video_streaming_interface_descriptor,1,0,0,0.25,streaming,1
5,dissect_invokeData,4,0,0,0.25,invoke,4
5,g_ptr_array_new,63,0,0,0.2497,array,5
5,dissect_sel_rst_param,1,0,0,0.2491,sel,3
4,gimp_context_set_pattern,5,0,0,0.2474,pattern,4
3,pg_strcasecmp,1047,27,103,0.2464,strcasecmp,5
5,set_mac_lte_rapid_ranges,1,0,0,0.2462,ranges,4
5,dissect_controller_entry,2,0,0,0.2459,controller,2
3,XLogInsert,80,0,0,0.2457,x,5
2,net_store_datetime,2,0,0,0.2429,datetime,2
4,gimp_item_set_offset,26,0,0,0.2425,offset,5
5,pcap_datalink_val_to_description,1,0,0,0.2412,description,5
5,proto_report_dissector_bug,749,0,0,0.2401,report,5
2,rec_get_deleted_flag,58,4,15,0.24,deleted,3
3,set_ps_display,30,0,0,0.24,ps,3
2,readdir,2,0,0,0.2381,readdir,3
2,isatty,5,0,0,0.2381,isatty,5
4,gimp_blob_duplicate,3,0,0,0.237,blob,4
5,modify_times,2,0,0,0.237,modify,4
5,dissect_bfcp_attributes,6,0,0,0.2369,b,5
1,dav_get_liveprop_info,2,0,0,0.2368,live,3
4,ico_save_image,1,0,0,0.2368,co,2
0,close_logfile,1,0,0,0.2353,logfile,2
2,rbt_check_ordering,1,0,0,0.2353,ordering,2
4,gimp_context_set_template,6,0,0,0.2353,template,4
4,gimp_dock_temp_add,1,0,0,0.2329,temp,5
5,tvb_strncaseeql,36,0,0,0.232,case,5
