Software,Function name,Called time,Log time,Log Level,Weight,Keyword
1,apr_atomic_set32,3,0,0,0.1154,apr
1,validate,4,0,0,0.7778,validate
1,__sync_lock_test_and_set_8,1,0,0,0.2218,test
1,__sync_add_and_fetch_8,1,0,0,2.6383,fetch
1,__sync_val_compare_and_swap_8,1,0,0,0.1169,8
1,libintl_bindtextdomain,2,0,0,0.0002,libintl
1,libintl_bind_textdomain_codeset,1,0,0,0.0779,bind
1,format_option,3,0,0,0.2306,option
1,svn_opt_subcommand_takes_option3,9,0,0,0.2306,option
1,get_option_from_code,2,0,0,0.2306,option
1,print_command_info2,2,0,0,0.3441,command
1,svn_opt_get_canonical_subcommand2,19,11,38,0.2255,opt
1,svn_parse_date,5,1,4,0.1728,parse
1,atol,62,6,24,0.5517,atol
1,revision_from_word,1,0,0,0.1747,from
1,parse_one_rev,2,0,0,0.1728,parse
1,svn_opt_parse_revision,7,2,8,0.2255,opt
1,svn_time_to_cstring,30,0,0,0.0675,to
1,array_push_str,2,0,0,0.0439,array
1,svn_opt__split_arg_at_peg_revision,6,0,0,0.5273,split
1,svn_opt__arg_canonicalize_url,3,0,0,0.2255,opt
1,svn_opt__arg_canonicalize_path,3,0,0,0.2255,opt
1,svn_prop_name_is_valid,8,6,24,0.7407,valid
1,svn_path_uri_from_iri,3,0,0,0.2567,uri
1,svn_path_uri_autoescape,4,0,0,0.2567,uri
1,svn_cmdline_printf,362,8,30,0.0179,printf
1,svn_version_ext_build_date,1,0,0,0.3659,version
1,svn_version_ext_build_time,1,0,0,0.3659,version
1,svn_version_ext_build_host,1,0,0,0.3659,version
1,svn_version_ext_copyright,1,0,0,0.3659,version
1,svn_version_ext_runtime_host,1,0,0,0.3659,version
1,svn_version_ext_runtime_osname,2,0,0,0.3659,version
1,svn_version_ext_linked_libs,1,0,0,0.3659,version
1,svn_version_ext_loaded_libs,1,0,0,0.8000,loaded
1,svn_opt_print_generic_help2,1,0,0,0.2255,opt
1,svn_path_is_canonical_internal,8,7,21,0.3802,is
1,svn_path_join_internal,2,0,0,0.2182,path
1,is_canonical,8,7,21,0.3802,is
1,previous_segment,2,0,0,0.0000,previous
1,svn_path_remove_component,4,0,0,0.2182,path
1,get_path_ancestor_length,1,0,0,0.3750,ancestor
1,skip_uri_scheme,2,0,0,0.2567,uri
1,uri_escape,4,0,0,0.2567,uri
1,svn_path_illegal_path_escape,2,0,0,0.2182,path
1,svn_path_is_repos_relative_url,11,3,12,0.3802,is
1,abort_on_pool_failure,1,0,0,0.2881,on
1,apr_allocator_mutex_set,1,1,4,0.1154,apr
1,tcsetattr,2,0,0,0.6667,tcsetattr
1,terminal_cleanup_handler,3,1,4,0.1017,handler
1,terminal_handle_init,2,0,0,0.0909,terminal
1,tcgetattr,1,0,0,0.6667,tcgetattr
1,echo_control_char,2,0,0,0.1082,control
1,kill,1,0,0,0.0273,kill
1,iscntrl,1,1,2,0.3802,is
1,apr_poll,2,0,0,1.6949,poll
1,terminal_open,3,0,0,0.5247,open
1,terminal_puts,4,0,0,0.0909,terminal
1,terminal_getc,1,0,0,0.1156,get
1,svn_stringbuf_chop,7,0,0,0.3112,buf
1,terminal_close,4,0,0,0.1142,close
1,svn_cmdline_cstring_to_utf8,1,0,0,0.0906,utf8
1,maybe_print_realm,3,0,0,0.0653,print
1,prompt,9,1,4,0.0000,prompt
1,svn_stringbuf_createf,26,0,0,0.3112,buf
1,plaintext_prompt_helper,2,0,0,0.0000,prompt
1,is_known_prop,4,0,0,0.3802,is
1,svn_prop_is_svn_prop,5,0,0,0.3802,is
1,svn_property_kind2,28,6,24,0.5893,kind
1,apr_hash_copy,10,0,0,0.1221,copy
1,svn_prop__members_dup,2,0,0,0.1481,dup
1,svn_config_read_auth_data,5,0,0,0.5486,read
1,simple_username_get,2,0,0,1.0890,simple
1,svn_user_get_name,5,0,0,0.1795,name
1,svn_config_write_auth_data,4,0,0,0.3622,write
1,prompt_for_simple_creds,2,0,0,1.0890,simple
1,svn_skel__list_length,9,2,8,0.1960,length
1,is_valid_proplist_skel,4,3,12,0.7407,valid
1,parse,2,0,0,0.1728,parse
1,list,1,0,0,0.1333,list
1,implicit_atom,1,0,0,0.1406,implicit
1,explicit_atom,1,0,0,0.3077,explicit
1,getsize,1,0,0,0.1156,get
1,estimate_unparsed_size,2,0,0,0.0506,size
1,unparse,2,0,0,0.1728,parse
1,use_implicit,1,1,4,0.2648,use
1,svn__ui64toa,8,0,0,0.0000,svn
1,svn_skel__dup,3,0,0,0.1481,dup
1,svn__i64toa,9,1,4,0.0000,svn
1,svn_skel__prepend_str,49,0,0,0.0276,str
1,svn_skel__str_atom,9,0,0,0.0276,str
1,svn_skel__prepend,42,0,0,0.0076,prepend
1,svn_cstring_atoi64,18,2,8,0.0149,cstring
1,skel_err,5,0,0,1.1593,err
1,is_valid_iproplist_skel,2,2,8,0.7407,valid
1,svn_skel__parse_proplist,7,1,4,0.1728,parse
1,svn_skel__make_empty_list,43,0,0,0.2369,empty
1,svn_skel__mem_atom,5,0,0,0.0301,mem
1,svn_skel__append,5,0,0,0.0123,append
1,bsearch_lower_bound,1,0,0,0.5720,search
1,get_buffer,2,0,0,0.1156,get
1,return_buffer,3,0,0,0.0421,buffer
1,maybe_seek,2,0,0,0.3396,seek
1,read_data,2,0,0,0.5486,read
1,svn_spillbuf__read,6,6,24,0.5486,read
1,svn_spillbuf__reader_read,6,0,0,0.6667,reader
1,svn_spillbuf__write,22,2,8,0.3622,write
1,svn_spillbuf__reader_write,5,3,12,0.6667,reader
1,svn_spillbuf__reader_create,3,0,0,0.6667,reader
1,svn_stream_set_read,17,0,0,0.5486,read
1,sqlite3_libversion,2,0,0,0.3659,version
1,sqlite3_exec,11,11,44,0.2265,exec
1,sqlite3_free,1,0,0,0.0129,free
1,sqlite3_prepare_v2,4,2,8,3.6684,prepare
1,sqlite3_errmsg,42,0,0,0.0013,errmsg
1,exec_sql2,4,0,0,0.2265,exec
1,prepare_statement,3,0,0,3.6684,prepare
1,svn_sqlite__reset,247,5,20,0.0339,reset
1,svn_sqlite__step,220,2,8,0.0373,step
1,step_with_expectation,3,0,0,0.1150,with
1,sqlite3_step,4,1,4,0.0373,step
1,sqlite3_last_insert_rowid,1,0,0,0.1892,insert
1,sqlite3_changes,1,0,0,0.2027,changes
1,svn_sqlite__bind_text,21,0,0,0.0779,bind
1,svn_sqlite__bind_int,8,0,0,0.0873,int
1,svn_sqlite__bind_int64,14,0,0,0.0984,t64
1,svn_sqlite__bind_blob,10,0,0,0.1931,blob
1,svn_sqlite__bind_revnum,7,0,0,0.4964,num
1,svn_sqlite__bind_token,1,0,0,0.1638,token
1,vbindf,1,0,0,0.0422,in
1,sqlite3_bind_int,1,1,4,0.0873,int
1,sqlite3_bind_int64,2,2,8,0.0984,t64
1,sqlite3_bind_text,2,2,8,0.0779,bind
1,sqlite3_bind_blob,1,1,4,0.1931,blob
1,svn_token__to_word,20,0,0,0.1641,word
1,sqlite3_bind_null,1,1,4,0.2008,null
1,svn_skel__unparse_proplist,4,0,0,0.1728,parse
1,svn_skel__unparse,16,1,4,0.1728,parse
1,svn_skel__unparse_iproplist,1,0,0,0.1728,parse
1,svn_checksum_serialize,1,0,0,0.4382,serialize
1,sqlite3_column_blob,1,0,0,0.3130,column
1,sqlite3_column_bytes,2,0,0,0.3130,column
1,sqlite3_column_text,10,2,8,0.3130,column
1,svn_sqlite__column_is_null,36,6,19,0.3802,is
1,sqlite3_column_int64,3,0,0,0.3130,column
1,sqlite3_column_int,1,0,0,0.3130,column
1,svn_token__from_word_strict,2,0,0,0.1747,from
1,svn_sqlite__column_blob,13,0,0,0.3130,column
1,svn_skel__parse,18,3,12,0.1728,parse
1,svn_skel__parse_iprops,1,0,0,0.1728,parse
1,svn_sqlite__column_text,127,3,12,0.3130,column
1,svn_checksum_deserialize,1,0,0,0.0938,deserialize
1,sqlite3_column_type,1,0,0,0.3130,column
1,sqlite3_finalize,6,6,24,0.1010,finalize
1,sqlite3_reset,4,4,16,0.0339,reset
1,sqlite3_clear_bindings,1,1,4,1.0000,bindings
1,svn_sqlite__step_row,6,0,0,0.3423,row
1,svn_sqlite__column_int,61,2,8,0.3130,column
1,svn_sqlite__finalize,3,0,0,0.1010,finalize
1,sqlite3_libversion_number,3,3,11,0.3659,version
1,sqlite3_threadsafe,1,1,4,0.0000,3
1,sqlite3_config,1,1,4,0.1306,config
1,sqlite3_initialize,2,2,8,0.0830,initialize
1,svn_io_file_create,41,20,72,0.5261,file
1,sqlite3_open_v2,2,2,8,0.5247,open
1,sqlite3_close,6,4,16,0.1142,close
1,sqlite3_busy_timeout,1,1,4,0.3099,timeout
1,internal_open,1,0,0,0.5247,open
1,apr_pool_cleanup_run,4,2,8,0.2128,run
1,get_internal_statement,8,0,0,0.1156,get
1,svn_sqlite__step_done,100,0,0,0.0746,done
1,reset_all_statements,2,0,0,0.2648,all
1,svn_sqlite__begin_transaction,2,0,0,0.4253,transaction
1,svn_sqlite__finish_transaction,5,0,0,0.4253,transaction
1,svn_sqlite__begin_immediate_transaction,3,0,0,0.4253,transaction
1,svn_sqlite__begin_savepoint,61,0,0,0.2324,save
1,svn_sqlite__finish_savepoint,61,0,0,0.2324,save
1,svn_sqlite__open,4,0,0,0.5247,open
1,sqlite3_backup_init,1,1,4,0.0718,it
1,sqlite3_backup_step,1,0,0,0.0611,backup
1,sqlite3_sleep,1,0,0,0.0328,sleep
1,sqlite3_backup_finish,1,0,0,0.0611,backup
1,svn_sqlite__close,12,1,4,0.1142,close
1,sqlite3_user_data,1,0,0,0.1407,user
1,sqlite3_result_error,1,0,0,0.8063,result
1,sqlite3_create_function,1,1,4,0.1043,create
1,sqlite3_value_type,1,0,0,0.0538,type
1,sqlite3_value_text,1,0,0,0.0276,value
1,sqlite3_result_null,1,0,0,0.8063,result
1,sqlite3_result_int64,1,0,0,0.8063,result
1,strtoul,3,0,0,0.1184,strtoul
1,skip_default_handler,1,0,0,0.3130,default
1,svn_stream_seek,19,0,0,0.3396,seek
1,svn_stream_mark,12,0,0,0.1300,stream
1,svn_stream_skip,11,0,0,0.1300,stream
1,svn_stream_supports_mark,1,0,0,0.1300,stream
1,svn_stream__is_buffered,4,0,0,0.3802,is
1,stream_readline_chunky,1,0,0,0.5581,readline
1,stream_readline_bytewise,1,0,0,0.5581,readline
1,stream_readline,1,0,0,0.5581,readline
1,svn_stream_set_mark,7,0,0,0.1300,stream
1,svn_stream_set_seek,7,0,0,0.3396,seek
1,svn_stream__set_is_buffered,7,0,0,0.3802,is
1,svn_stream_set_skip,6,0,0,0.1300,stream
1,svn_io_file_putc,1,0,0,0.5261,file
1,apr_file_flags_get,1,0,0,0.5261,file
1,read_helper_gz,2,0,0,0.5486,read
1,inflateInit_,1,0,0,0.3061,inflate
1,inflate,3,3,12,0.3061,inflate
1,deflateInit_,1,0,0,0.5217,deflate
1,deflate,2,1,4,0.5217,deflate
1,inflateEnd,2,1,4,0.3061,inflate
1,deflateEnd,1,0,0,0.5217,deflate
1,read_handler_checksum,1,0,0,0.5486,read
1,apr_file_open_stdout,6,3,12,0.5261,file
1,svn_stream__from_spillbuf,2,0,0,0.3112,buf
1,lazyopen_if_unopened,6,0,0,0.5247,open
1,membuf_create,3,0,0,0.1043,create
1,membuf_ensure,3,0,0,0.0225,me
1,create_string,1,0,0,0.1043,create
1,svn_string_createv,1,0,0,0.8654,v
1,string_compare,3,0,0,0.0496,compare
1,string_first_non_whitespace,2,0,0,0.2171,first
1,find_char_backward,2,0,0,0.2731,find
1,svn_stringbuf_createv,1,0,0,0.8654,v
1,svn_stringbuf_insert,9,0,0,0.3112,buf
1,svn_stringbuf_replace,9,0,0,0.3112,buf
1,svn_stringbuf_first_non_whitespace,2,1,4,0.3112,buf
1,svn_cstring_tokenize,48,28,112,0.0149,cstring
1,svn_cstring_split_append,8,0,0,0.5273,split
1,apr_fnmatch,7,0,0,0.1154,apr
1,apr_strtok,29,9,27,0.1154,apr
1,svn_ctype_casecmp,1,0,0,0.2107,cmp
1,apr_strtoff,1,0,0,0.2809,off
1,ui64toa_sep,3,0,0,0.0000,sep
1,svn_string__similarity,4,1,4,0.0470,string
1,svn_membuf__ensure,1,0,0,0.0225,me
1,svn_membuf__nzero,1,0,0,0.1515,n
1,apr_time_exp_gmt,4,1,4,0.1154,apr
1,svn_time_to_human_cstring,8,0,0,0.0675,to
1,keyword_printf,9,0,0,0.0504,keyword
1,build_keywords,2,0,0,0.2116,build
1,translate_keyword_subst,1,0,0,0.0504,keyword
1,translate_write,5,0,0,0.3622,write
1,translate_newline,3,0,0,0.2500,newline
1,match_keyword,1,0,0,0.1562,match
1,translate_keyword,1,0,0,0.0504,keyword
1,eol_unchanged,1,0,0,0.0000,eol
1,svn_stream_from_stringbuf,43,0,0,0.3112,buf
1,translate_chunk,5,0,0,0.1892,chunk
1,svn_stringbuf_dup,11,0,0,0.3112,buf
1,svn_stream_reset,3,6,24,0.1300,stream
1,svn_stream_from_string,12,0,0,0.1747,from
1,create_translation_baton,2,0,0,0.1043,create
1,stream_translated,2,0,0,0.1300,stream
1,translate_cstring,2,0,0,0.0465,translate
1,create_special_file_from_stream,2,0,0,0.5261,file
1,detranslate_special_file,1,0,0,0.5261,file
1,svn_utf_cstring_from_utf8_fuzzy,4,0,0,0.1747,from
1,canonical_host_from_uname,1,0,0,0.5000,uname
1,macos_release_name,1,0,0,0.1795,name
1,apr_version_string,1,0,0,0.3659,version
1,apu_version_string,1,0,0,0.3659,version
1,svn_sqlite__compiled_version,1,0,0,0.3659,version
1,svn_sqlite__runtime_version,1,0,0,0.3659,version
1,macos_shared_libs,1,0,0,0.2162,shared
1,uname,1,0,0,0.5000,uname
1,strspn,1,0,0,0.6190,strspn
1,CFURLCreateFromFileSystemRepresentation,2,0,0,0.2547,cf
1,CFURLCreateDataAndPropertiesFromResource,2,0,0,0.5088,resource
1,CFPropertyListCreateFromXMLData,1,0,0,0.2547,cf
1,CFDictionaryGetTypeID,1,0,0,0.2547,cf
1,CFGetTypeID,2,0,0,0.2547,cf
1,CFDictionaryGetValueIfPresent,1,0,0,0.2547,cf
1,CFStringGetTypeID,1,0,0,0.2547,cf
1,CFStringGetCStringPtr,1,0,0,0.2547,cf
1,CFStringGetLength,1,0,0,0.2547,cf
1,CFStringGetCString,1,0,0,0.2547,cf
1,system_version_plist,1,0,0,0.3659,version
1,value_from_dict,4,0,0,0.3769,dict
1,__builtin___CFStringMakeConstantString,4,0,0,0.2547,cf
1,release_name_from_version,1,0,0,0.3659,version
1,_dyld_get_image_header,1,0,0,0.2832,header
1,_dyld_get_image_name,1,0,0,0.1795,name
1,apr_array_cat,6,0,0,0.1154,apr
1,align_buffer_end,1,0,0,0.4308,align
1,store_current_end_pointer,2,0,0,0.2859,store
1,sscanf,1,1,4,1.1538,sscanf
1,find_matching_string,2,0,0,0.2731,find
1,abs,3,0,0,0.0377,abs
1,apr_strftime,4,1,3,0.1154,apr
1,svn_io_sleep_for_timestamps,15,0,0,0.2504,io
1,apr_uuid_get,1,0,0,0.1156,get
1,apr_uuid_format,1,0,0,0.1154,apr
1,svn_log_changed_path2_dup,1,0,0,0.1481,dup
1,apr_uid_name_get,1,0,0,0.1795,name
1,get_os_username,2,0,0,0.4850,os
1,utf8_or_nothing,3,0,0,0.0906,utf8
1,apr_env_get,2,0,0,0.1172,env
1,apr_uid_homepath_get,1,0,0,0.7143,home
1,prompt_for_username_creds,2,0,0,0.1210,for
1,apr_atomic_xchgptr,1,0,0,0.1154,apr
1,apr_xlate_open,1,0,0,0.5247,open
1,xlate_alloc_handle,2,0,0,0.1542,x
1,atomic_swap,4,0,0,0.0354,atomic
1,get_xlate_handle_node_internal,1,0,0,0.1542,x
1,put_xlate_handle_node_internal,1,0,0,0.3980,put
1,get_xlate_handle_node,4,0,0,0.1542,x
1,apr_xlate_conv_buffer,1,0,0,0.1542,x
1,fuzzy_escape,2,0,0,0.0290,escape
1,svn_utf__last_valid,6,1,4,0.7407,valid
1,svn_utf__is_valid,5,2,8,0.7407,valid
1,invalid_utf8,2,0,0,0.0906,utf8
1,svn_utf__cstring_is_valid,4,2,8,0.7407,valid
1,get_ntou_xlate_handle_node,3,0,0,0.1542,x
1,convert_to_stringbuf,6,0,0,0.3112,buf
1,check_utf8,5,0,0,0.0906,utf8
1,check_non_ascii,6,0,0,0.0835,check
1,put_xlate_handle_node,9,0,0,0.3980,put
1,convert_cstring,4,0,0,0.1026,convert
1,check_cstring_utf8,4,2,4,0.0906,utf8
1,get_xlate_key,2,0,0,0.1542,x
1,get_uton_xlate_handle_node,4,0,0,0.2881,on
1,svn_utf_stringbuf_from_utf8,1,0,0,0.3112,buf
1,first_non_fsm_start_char,3,0,0,1.1058,start
1,first_non_fsm_start_char_cstring,1,0,0,1.1058,start
1,bisearch,1,0,0,0.5720,search
1,mk_wcwidth,1,0,0,0.0833,mk
1,strcspn,4,1,4,0.3448,strcspn
1,svn_ver_equal,4,3,12,0.0539,equal
1,svn_sysinfo__canonical_host,1,0,0,0.1232,host
1,svn_sysinfo__release_name,1,0,0,0.1795,name
1,svn_sysinfo__linked_libs,1,0,0,0.2439,linked
1,svn_sysinfo__loaded_libs,1,0,0,0.8000,loaded
1,xml_escape_cdata,3,0,0,0.1627,xml
1,xml_escape_attr,3,0,0,0.1627,xml
1,XML_ParserCreate,2,0,0,0.1627,xml
1,XML_SetElementHandler,3,0,0,0.1627,xml
1,XML_SetCharacterDataHandler,3,0,0,0.4706,character
1,XML_SetUserData,2,0,0,0.1627,xml
1,XML_ParserFree,2,0,0,0.1627,xml
1,XML_Parse,2,1,2,0.1728,parse
1,XML_GetCurrentLineNumber,1,0,0,0.1627,xml
1,XML_ErrorString,1,0,0,0.1627,xml
1,XML_GetErrorCode,1,0,0,0.1627,xml
1,svn_xml_free_parser,3,0,0,0.1627,xml
1,amalgamate,3,0,0,-1.0000,
1,svn_xml_escape_attr_cstring,1,0,0,0.1627,xml
1,svn_xml_ap_to_hash,1,0,0,0.1627,xml
1,svn_xml_make_open_tag_hash,5,0,0,0.5247,open
1,svn_xml_make_open_tag_v,1,0,0,0.8654,v
1,svn_cache__make_memcache_from_config,3,0,0,0.8571,memcache
1,normalize_key_part,2,0,0,0.1450,key
1,svn_hash__get_bool,4,0,0,0.1156,get
1,svn_named_atomic__is_efficient,3,1,3,0.9231,named
1,svn_cache__set_error_handler,1,0,0,0.3832,cache
1,svn_cache__create_memcache,3,0,0,0.8571,memcache
1,svn_cache__create_membuffer_cache,3,0,0,0.3832,cache
1,svn_cache__create_inprocess,3,0,0,0.3832,cache
1,init_callbacks,1,0,0,0.0718,it
1,read_config,4,0,0,0.5486,read
1,svn_cache__get_global_membuffer_cache,3,0,0,0.9544,global
1,create_cache,14,0,0,0.3832,cache
1,svn_fs_fs__create_dag_cache,1,0,0,0.3832,cache
1,svn_uuid_generate,8,0,0,0.2871,generate
1,init_txn_callbacks,1,0,0,0.0718,it
1,svn_fs_fs__id_copy,17,0,0,0.2627,id
1,svn_fs_fs__rep_copy,4,0,0,0.1421,fs
1,svn_fs_fs__get_node_revision,12,0,0,0.1486,node
1,svn_fs_fs__id_txn_id,19,4,14,0.2627,id
1,svn_fs_fs__dag_get_id,31,0,0,0.2627,id
1,get_node_revision,32,0,0,0.1486,node
1,svn_fs_fs__id_rev,15,0,0,0.2627,id
1,svn_fs_fs__dag_dir_entry,1,0,0,0.6316,dir
1,svn_fs_fs__set_entry,2,0,0,0.1421,fs
1,svn_path_is_single_path_component,14,5,20,0.3802,is
1,svn_fs_fs__dag_check_mutable,15,11,42,0.1421,fs
1,svn_fs_fs__create_node,1,0,0,0.1486,node
1,svn_fs_fs__dag_get_fs,9,1,4,0.1421,fs
1,svn_fs_fs__id_copy_id,13,0,0,0.2627,id
1,svn_fs_fs__dag_get_node,20,0,0,0.1486,node
1,set_entry,3,0,0,0.0817,entry
1,svn_fs_fs__rep_contents_dir,4,1,3,0.6316,dir
1,svn_fs_fs__rep_contents_dir_entry,2,0,0,0.6316,dir
1,svn_fs_fs__get_proplist,2,0,0,0.1421,fs
1,svn_fs_fs__id_unparse,23,1,3,0.2627,id
1,svn_fs_fs__set_proplist,1,0,0,0.1421,fs
1,svn_fs_fs__put_node_revision,9,0,0,0.3980,put
1,svn_fs_fs__rev_get_root,2,0,0,0.2324,root
1,svn_fs_fs__get_txn_ids,3,0,0,0.1421,fs
1,svn_fs_fs__dag_open,2,1,4,0.5247,open
1,svn_fs_fs__create_successor,2,0,0,1.5000,successor
1,svn_fs_fs__id_eq,10,2,8,0.2627,id
1,svn_fs_fs__dag_delete_if_mutable,2,0,0,0.1421,fs
1,svn_fs_fs__delete_node_revision,1,0,0,0.1486,node
1,svn_fs_fs__dag_dir_entries,7,0,0,0.6316,dir
1,svn_fs_fs__dag_remove_node,1,0,0,0.1486,node
1,make_entry,2,0,0,0.0817,entry
1,svn_fs_fs__get_contents,1,0,0,0.4762,contents
1,svn_fs_fs__get_file_delta_stream,1,0,0,0.5261,file
1,svn_fs_fs__try_process_file_contents,1,0,0,0.5261,file
1,svn_fs_fs__file_length,1,0,0,0.5261,file
1,svn_fs_fs__file_checksum,1,0,0,0.5261,file
1,svn_fs_fs__set_contents,1,0,0,0.4762,contents
1,svn_fs_fs__dag_file_checksum,3,0,0,0.5261,file
1,svn_checksum_match,40,22,87,0.1562,match
1,svn_checksum_mismatch_err,16,0,0,1.1593,err
1,copy_node_revision,2,0,0,0.1486,node
1,svn_temp_serializer__init,8,0,0,0.2311,temp
1,svn_fs_fs__noderev_serialize,2,0,0,0.4382,serialize
1,svn_temp_serializer__set_null,2,0,0,0.2311,temp
1,svn_fs_fs__id_serialize,7,0,0,0.4382,serialize
1,svn_temp_serializer__add_string,14,0,0,0.2311,temp
1,svn_temp_serializer__get,8,0,0,0.2311,temp
1,svn_fs_fs__id_deserialize,8,0,0,0.2627,id
1,svn_fs_fs__noderev_deserialize,2,0,0,0.1486,node
1,svn_temp_deserializer__resolve,35,0,0,0.4808,resolve
1,dir_entry_id_from_node,1,0,0,0.6316,dir
1,svn_fs_fs__reserve_copy_id,2,0,0,0.2627,id
1,svn_fs_fs__dag_get_created_path,6,0,0,0.2182,path
1,svn_fs_fs__dag_set_entry,3,0,0,0.1421,fs
1,svn_fs_fs__noderev_same_rep_key,4,2,8,0.4211,same
1,svn_fs_fs__exists_rep_cache,4,0,0,0.7123,exists
1,svn_fs_fs__lock_rep_cache,1,0,0,0.3832,cache
1,svn_fs__check_fs,19,4,9,0.1421,fs
1,svn_fs_fs__with_write_lock,10,0,0,0.3622,write
1,initialize_fs_struct,7,0,0,0.1421,fs
1,svn_fs_fs__create,1,0,0,0.1421,fs
1,svn_fs_fs__initialize_caches,8,0,0,0.1421,fs
1,fs_serialized_init,6,0,0,0.1421,fs
1,svn_fs_fs__open,7,0,0,0.5247,open
1,svn_fs_fs__path_current,7,0,0,0.2182,path
1,fs_open,3,0,0,0.5247,open
1,svn_fs_fs__upgrade,1,0,0,0.1600,upgrade
1,svn_fs_fs__verify,1,0,0,0.4969,verify
1,svn_fs_fs__pack,1,0,0,0.1421,fs
1,svn_fs_fs__hotcopy,1,0,0,0.1421,fs
1,fs_version,1,0,0,0.3659,version
1,is_packed_rev,8,5,17,0.3802,is
1,path_rev_shard,5,0,0,0.2182,path
1,path_rev,3,0,0,0.2182,path
1,path_rev_packed,2,0,0,0.2182,path
1,path_revprops_shard,5,0,0,0.2182,path
1,path_txn_dir,10,0,0,0.6316,dir
1,svn_fs_fs__id_node_id,12,0,0,0.2627,id
1,path_txn_node_rev,5,0,0,0.2182,path
1,get_lock_on_filesystem,1,0,0,0.2881,on
1,update_min_unpacked_rev,6,0,0,0.1111,min
1,get_youngest,8,0,0,0.1156,get
1,with_some_lock_file,2,0,0,0.5261,file
1,path_lock,3,0,0,0.2182,path
1,path_txn_current_lock,4,0,0,0.2182,path
1,get_shared_txn,2,3,12,0.2162,shared
1,with_txnlist_lock,3,0,0,0.1462,lock
1,unlock_proto_rev_body,1,0,0,0.0758,body
1,path_txn_proto_rev_lock,3,0,0,0.2182,path
1,path_txn_proto_rev,5,0,0,0.2182,path
1,unlock_proto_rev_list_locked,1,0,0,0.4800,locked
1,free_shared_txn,1,0,0,0.2162,shared
1,svn_fs_fs__reset_txn_caches,2,0,0,0.1421,fs
1,check_file_buffer_numeric,2,0,0,0.5261,file
1,check_format_file_buffer_numeric,2,0,0,0.5261,file
1,check_format,2,0,0,0.0835,check
1,svn_config_get_int64,4,0,0,0.1306,config
1,read_min_unpacked_rev,4,0,0,0.5486,read
1,path_min_unpacked_rev,5,0,0,0.2182,path
1,read_format,5,0,0,0.5486,read
1,path_format,4,0,0,0.2182,path
1,path_uuid,2,0,0,0.2182,path
1,pack_revprops_shard,2,0,0,0.0732,props
1,delete_revprops_shard,2,0,0,0.0732,props
1,write_config,2,0,0,0.3622,write
1,create_file_ignore_eexist,2,0,0,0.5261,file
1,path_txn_current,4,0,0,0.2182,path
1,svn_io_make_dir_recursively,43,6,22,0.6316,dir
1,upgrade_pack_revprops,1,0,0,0.1600,upgrade
1,write_format,4,0,0,0.3622,write
1,upgrade_cleanup_pack_revprops,1,0,0,0.1600,upgrade
1,try_stringbuf_from_file,4,1,4,0.5261,file
1,read_content,4,0,0,0.5486,read
1,ensure_revision_exists,8,0,0,0.7123,exists
1,svn_fs_fs__path_rev_absolute,5,0,0,2.0635,absolute
1,svn_cache__get_partial,3,0,0,0.3832,cache
1,read_number_from_stream,4,0,0,0.5486,read
1,svn_cache__set,19,0,0,0.3832,cache
1,open_pack_or_rev_file,7,2,8,0.5261,file
1,get_packed_offset,4,0,0,0.1156,get
1,open_and_seek_revision,2,1,4,0.5247,open
1,open_and_seek_transaction,1,0,0,0.5247,open
1,read_rep_offsets_body,2,0,0,0.5486,read
1,svn_fs_fs__id_offset,5,0,0,0.2627,id
1,svn_cache__get,19,0,0,0.3832,cache
1,get_cached_node_revision_body,1,0,0,0.1486,node
1,err_dangling_id,1,0,0,1.1593,err
1,svn_fs_fs__read_noderev,1,0,0,0.5486,read
1,set_cached_node_revision_body,1,0,0,0.1486,node
1,read_header_block,4,0,0,0.5486,read
1,svn_fs_fs__id_parse,7,1,3,0.2627,id
1,read_rep_offsets,3,0,0,0.5486,read
1,get_node_revision_body,1,1,4,0.1486,node
1,representation_string,4,0,0,0.0470,string
1,svn_fs_fs__write_noderev,2,0,0,0.3622,write
1,svn_fs_fs__fs_supports_mergeinfo,9,1,4,0.1972,merge
1,path_txn_sha1,2,0,0,0.2182,path
1,path_and_offset_of,1,0,0,0.2182,path
1,get_root_changes_offset,4,0,0,0.2324,root
1,get_fs_id_at_offset,1,0,0,0.2627,id
1,path_revprop_generation,3,0,0,0.2182,path
1,move_into_place,8,0,0,0.0769,into
1,svn_atomic_namespace__create,12,0,0,0.4774,namespace
1,svn_atomic_namespace__cleanup,4,0,0,0.4774,namespace
1,ensure_revprop_namespace,2,0,0,0.4774,namespace
1,svn_named_atomic__get,20,0,0,0.9231,named
1,svn_named_atomic__read,22,3,12,0.9231,named
1,read_revprop_generation_file,1,0,0,0.5486,read
1,svn_named_atomic__cmpxchg,10,6,24,0.9231,named
1,log_revprop_cache_init_warning,2,0,0,0.3832,cache
1,ensure_revprop_generation,4,1,3,0.0147,prop
1,svn_named_atomic__add,12,6,24,0.9231,named
1,ensure_revprop_timeout,2,0,0,0.3099,timeout
1,revprop_generation_fixup,1,0,0,0.1875,fixup
1,svn_named_atomic__write,21,7,28,0.9231,named
1,write_revprop_generation_file,2,0,0,0.5261,file
1,has_revprop_cache,6,0,0,0.3832,cache
1,path_revprops,5,0,0,0.2182,path
1,parse_revprop,3,0,0,0.1728,parse
